INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1562,3591,0,54,0,12,64422.65982,No,216645.2651,z_No,M,PhD,Doctor,20.49021458,Private,17350,1,Van,yes,0,0,No,0,16,Highly Urban/ Urban
1563,13720.4252,0,47,0,0,0,No,84486.12563,z_No,z_F,Bachelors,Home Maker,31.61600759,Private,8140,10,Sports Car,no,41175,2,Yes,3,1,Highly Urban/ Urban
1565,2219,0,41,2,16,35635.81547,No,150462.2838,Yes,z_F,z_High School,Clerical,42.36724405,Private,15120,6,Sports Car,no,5358,1,No,7,1,Highly Urban/ Urban
1566,20263.71504,0,27,0,10,25563.64757,No,0,z_No,z_F,<High School,z_Blue Collar,25.56750409,Private,9070,6,z_SUV,no,0,0,No,2,1,Highly Urban/ Urban
1567,5487,0,56,0,14,54285.64124,No,0,z_No,M,z_High School,z_Blue Collar,52.45151877,Commercial,10040,1,Pickup,yes,6216,1,No,4,NA,Highly Urban/ Urban
1568,1745,0,52,0,13,18426.46404,No,137472.8973,z_No,M,<High School,Clerical,13.92351163,Private,8540,6,Pickup,no,3653,1,No,2,1,Highly Urban/ Urban
1569,6639,0,46,0,12,28995.89397,No,137890.9687,z_No,z_F,z_High School,Clerical,60.07886087,Private,9200,4,Minivan,no,0,0,No,1,9,Highly Urban/ Urban
1571,5505,2,39,2,12,46674.28745,Yes,200479.1432,z_No,z_F,Bachelors,Professional,41.84850006,Private,12330,16,z_SUV,no,652,2,No,0,NA,Highly Urban/ Urban
1572,1906.595399,0,57,2,0,0,Yes,0,z_No,z_F,Bachelors,Home Maker,37.91426803,Private,7200,1,z_SUV,no,0,0,No,1,8,Highly Urban/ Urban
1573,4259,0,31,1,12,33781.50077,Yes,0,z_No,z_F,z_High School,Clerical,17.08378422,Private,4600,6,Sports Car,no,0,0,No,0,5,Highly Urban/ Urban
1574,3273.516869,0,18,0,0,0,No,0,Yes,z_F,z_High School,Home Maker,51.53817782,Private,9970,1,z_SUV,yes,14140,3,No,7,NA,Highly Urban/ Urban
1575,2288,0,38,0,10,44808.7521,No,0,z_No,z_F,<High School,z_Blue Collar,25.50839871,Private,9780,6,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban
1576,4018,0,23,3,12,14307.01419,No,119409.0291,Yes,M,Bachelors,Clerical,48.72510125,Private,2930,3,Minivan,no,0,0,No,4,1,Highly Urban/ Urban
1578,4746,0,32,1,9,42017.68043,No,124856.486,Yes,z_F,Bachelors,Professional,11.57976443,Private,18600,8,z_SUV,no,0,0,No,4,8,Highly Urban/ Urban
1579,4656,0,38,0,10,NA,No,0,z_No,z_F,z_High School,Clerical,29.47795149,Private,11310,1,z_SUV,no,0,0,Yes,1,1,Highly Urban/ Urban
1580,4326,0,35,2,11,47643.46737,No,150049.8947,Yes,z_F,z_High School,Clerical,34.44137813,Private,5000,6,z_SUV,no,7165,2,No,0,1,Highly Urban/ Urban
1581,6346,0,41,0,11,96812.9849,No,279878.5571,Yes,M,Bachelors,Professional,14.45552083,Commercial,24300,1,Panel Truck,yes,10764,2,No,3,7,Highly Urban/ Urban
1582,2908,1,41,2,14,290845.7801,No,682633.5864,Yes,z_F,Masters,Manager,41.02617575,Commercial,43280,6,Panel Truck,no,4422,2,No,0,18,Highly Urban/ Urban
1583,6389,0,44,0,12,40710.63899,No,128969.8496,Yes,M,Bachelors,Clerical,33.05919731,Private,12250,6,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
1584,3615,0,31,1,12,31476.46023,Yes,121091.9229,z_No,z_F,<High School,Clerical,45.32571804,Private,7750,10,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
1586,3595,0,53,0,14,49635.74128,No,158950.8344,Yes,M,z_High School,z_Blue Collar,22.67376806,Commercial,8670,10,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
1587,3116,1,36,2,11,43680.18973,No,164454.7604,Yes,z_F,z_High School,z_Blue Collar,17.35038559,Commercial,10220,1,z_SUV,no,6121,2,No,0,6,Highly Urban/ Urban
1588,3611,0,48,0,0,0,No,127575.86,Yes,z_F,z_High School,Home Maker,29.74541985,Private,6300,4,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
1589,5557.867772,0,40,2,15,74402.00407,No,247416.316,Yes,M,z_High School,z_Blue Collar,43.31207223,Commercial,8940,1,Pickup,no,2712,2,No,2,7,Highly Urban/ Urban
1591,1828,0,60,3,17,35092.05124,No,NA,Yes,M,Masters,Professional,53.54578135,Commercial,20580,11,Van,yes,2601,1,No,0,13,Highly Urban/ Urban
1593,1929,0,37,1,11,73941.33532,Yes,265034.6379,z_No,z_F,Bachelors,Manager,6.355066006,Private,5200,10,Sports Car,no,7372,3,No,4,10,Highly Urban/ Urban
1595,6573,0,35,2,NA,69942.85757,Yes,0,z_No,M,z_High School,z_Blue Collar,5,Commercial,11990,1,Pickup,yes,0,0,No,2,1,Highly Urban/ Urban
1597,3931,1,39,2,11,43971.49881,No,186085.5202,Yes,z_F,z_High School,z_Blue Collar,52.13895849,Private,16540,1,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
1599,7481,0,47,0,11,28163.43136,No,126124.8148,z_No,z_F,<High School,Clerical,22.1351927,Private,4320,6,Sports Car,no,17368,2,Yes,0,5,Highly Urban/ Urban
1600,3666.541952,0,55,0,13,56227.16133,No,211231.9763,Yes,z_F,z_High School,z_Blue Collar,40.3409601,Commercial,7000,8,z_SUV,no,6552,1,No,7,1,Highly Urban/ Urban
1601,8615,1,41,2,10,119353.9296,No,309519.817,Yes,M,Masters,,34.01021239,Commercial,5600,7,Pickup,yes,38312,2,Yes,4,18,Highly Urban/ Urban
1602,8195.498357,0,40,0,8,20753.11559,No,165463.5781,z_No,z_F,z_High School,Clerical,64.86647416,Private,8570,1,Sports Car,no,3068,3,No,4,9,Highly Urban/ Urban
1604,3808,0,19,0,6,5335.634828,No,0,z_No,z_F,z_High School,Clerical,25.93520166,Private,11650,6,Sports Car,yes,1845,2,No,7,1,Highly Urban/ Urban
1605,4090,0,39,0,8,52588.63062,No,0,z_No,z_F,PhD,,54.51082449,Commercial,25580,16,Pickup,no,4823,4,No,6,18,Highly Urban/ Urban
1606,5152,0,43,0,11,79387.92237,No,NA,Yes,z_F,Bachelors,z_Blue Collar,32.62600308,Commercial,13740,4,Minivan,no,0,0,No,2,6,Highly Urban/ Urban
1608,2097,0,48,0,NA,144921.6778,No,0,z_No,M,Masters,,30.54668027,Commercial,33290,4,Panel Truck,no,0,0,Yes,0,20,Highly Urban/ Urban
1609,10957.50429,1,41,2,13,65885.2639,Yes,0,z_No,z_F,z_High School,z_Blue Collar,50.54739079,Commercial,12190,1,z_SUV,no,0,0,Yes,4,8,Highly Urban/ Urban
1610,2007,0,57,0,8,38253.47263,No,208138.754,z_No,z_F,z_High School,Manager,36.90390746,Private,9690,1,z_SUV,no,4588,1,No,6,1,Highly Urban/ Urban
1611,2487,2,37,2,10,107936.8353,Yes,297539.0749,z_No,z_F,Masters,Lawyer,34.56206809,Private,19130,3,z_SUV,no,5730,3,No,1,12,Highly Urban/ Urban
1613,12023.80239,0,47,0,14,66523.74745,No,0,z_No,M,Bachelors,Professional,56.3439077,Private,12850,3,Minivan,yes,0,0,No,0,12,Highly Urban/ Urban
1614,6539,0,50,0,12,45214.61903,No,0,z_No,z_F,z_High School,z_Blue Collar,32.60156234,Commercial,26460,6,Minivan,no,0,0,No,4,13,Highly Urban/ Urban
1615,5212,0,53,0,11,30318.75267,No,175889.8555,z_No,z_F,z_High School,Professional,8.003834406,Private,6800,6,z_SUV,no,0,0,No,2,1,Highly Urban/ Urban
1616,1869,0,49,0,0,0,No,87080.41831,Yes,M,z_High School,Student,68.65327121,Commercial,6400,1,Pickup,yes,5032,3,No,7,1,Highly Urban/ Urban
1617,731.3038366,0,51,0,11,38668.29509,No,0,z_No,M,Bachelors,Clerical,49.42927916,Private,1500,6,Minivan,yes,31344,3,Yes,2,7,z_Highly Rural/ Rural
1618,3872,0,58,0,NA,73463.42426,No,229325.4512,Yes,M,Masters,Lawyer,34.2132625,Private,20710,6,Van,yes,11061,2,No,2,18,Highly Urban/ Urban
1619,7058,2,57,3,14,106140.3004,Yes,347575.8458,z_No,z_F,Masters,Lawyer,39.13429248,Private,7200,4,z_SUV,no,0,0,Yes,4,15,Highly Urban/ Urban
1620,4042,0,44,0,13,69235.92775,No,266489.4483,Yes,z_F,z_High School,z_Blue Collar,37.77412441,Private,5800,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
1621,5441,0,39,3,15,12854.02288,Yes,0,z_No,z_F,<High School,Student,25.04435071,Commercial,12800,11,z_SUV,no,2452,1,No,3,8,z_Highly Rural/ Rural
1622,6415,0,40,0,0,0,No,0,z_No,z_F,Bachelors,Home Maker,30.56253956,Private,7470,15,z_SUV,no,9603,2,No,3,13,Highly Urban/ Urban
1623,3510,0,56,0,0,NA,No,100226.2361,Yes,z_F,Bachelors,Home Maker,32.0260466,Private,1500,1,z_SUV,no,0,0,No,1,10,Highly Urban/ Urban
1624,8351,0,35,0,7,64379.00866,No,0,z_No,M,Bachelors,z_Blue Collar,87.7259713,Commercial,15030,1,Minivan,yes,0,0,No,0,12,z_Highly Rural/ Rural
1625,4090,0,32,3,11,62614.51598,No,184803.2169,Yes,M,Masters,,18.27979946,Commercial,24660,1,Panel Truck,no,2130,2,No,4,14,Highly Urban/ Urban
1626,1221,0,45,0,0,0,No,70067.36175,z_No,z_F,Bachelors,Home Maker,40.06013741,Private,6000,1,z_SUV,no,3373,3,No,1,11,Highly Urban/ Urban
1628,3547.919295,1,54,1,7,64154.73621,No,221443.4877,Yes,z_F,Bachelors,Professional,34.42218038,Private,13320,10,z_SUV,no,7884,5,No,1,17,Highly Urban/ Urban
1631,31532.45748,0,31,4,14,48316.79994,No,133938.5551,Yes,z_F,z_High School,Clerical,41.06952628,Private,26130,7,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
1632,3393,2,45,2,16,101470.1915,No,321989.8566,Yes,z_F,Bachelors,z_Blue Collar,24.59906657,Commercial,11840,3,z_SUV,no,0,0,Yes,3,11,Highly Urban/ Urban
1633,1791.394458,0,32,4,0,0,No,60950.08027,Yes,M,<High School,Student,36.2353165,Commercial,9150,10,Pickup,yes,0,0,No,4,1,Highly Urban/ Urban
1634,8097,0,26,1,7,110880.467,No,282193.5908,Yes,z_F,Masters,Manager,29.34019491,Private,3900,18,z_SUV,no,0,0,No,3,NA,Highly Urban/ Urban
1635,2827,0,53,0,12,180034.452,No,0,z_No,z_F,PhD,,26.97068986,Commercial,32950,6,Pickup,no,3488,2,No,3,15,Highly Urban/ Urban
1636,2763,0,37,0,13,78340.51142,No,0,z_No,M,Bachelors,Professional,47.16089366,Commercial,10890,4,Pickup,yes,3857,4,No,2,11,Highly Urban/ Urban
1637,6162,0,64,0,14,65397.85293,No,231175.8745,Yes,z_F,Masters,Lawyer,52.8931234,Private,13810,11,Sports Car,no,9658,1,No,0,15,Highly Urban/ Urban
1638,3677,0,27,3,9,43915.38858,Yes,0,z_No,M,z_High School,z_Blue Collar,39.44615082,Commercial,3260,1,Minivan,yes,5476,3,No,2,NA,Highly Urban/ Urban
1639,7531,0,41,0,3,85544.60509,No,0,z_No,z_F,Masters,Lawyer,35.84073967,Private,6000,1,Sports Car,no,26003,2,Yes,4,21,Highly Urban/ Urban
1642,2188,0,37,0,0,0,No,80900.18785,Yes,z_F,z_High School,Student,40.20612371,Commercial,5200,1,Sports Car,no,6064,1,No,0,8,Highly Urban/ Urban
1643,4435,0,56,0,13,231003.5629,No,553221.0139,Yes,M,PhD,Professional,22.23006555,Commercial,30200,1,Panel Truck,no,7092,2,No,0,17,Highly Urban/ Urban
1644,4041,0,55,0,14,37522.78438,No,165341.9265,Yes,z_F,<High School,z_Blue Collar,28.11968198,Private,10750,1,z_SUV,no,0,0,No,0,NA,Highly Urban/ Urban
1645,7008,0,48,0,0,0,No,0,Yes,z_F,z_High School,Student,46.80307456,Commercial,7380,17,z_SUV,no,4969,1,No,5,10,Highly Urban/ Urban
1647,3491,0,35,2,NA,66451.61736,Yes,0,z_No,M,Bachelors,Manager,38.93524057,Private,23100,6,Minivan,yes,0,0,No,2,9,Highly Urban/ Urban
1648,3749.329509,1,60,1,NA,35120.13491,Yes,0,z_No,M,<High School,Manager,36.6426871,Commercial,17700,4,Van,no,0,0,No,1,5,Highly Urban/ Urban
1649,4876,0,46,0,7,37191.52672,No,139611.5814,Yes,M,z_High School,Professional,24.20808566,Commercial,6100,6,Pickup,no,0,0,No,4,1,Highly Urban/ Urban
1650,3133.739736,0,55,0,13,70838.81205,No,0,z_No,M,Bachelors,Professional,7.993951535,Commercial,24120,1,Panel Truck,yes,0,0,No,1,11,Highly Urban/ Urban
1651,3674,0,53,0,0,0,No,0,z_No,z_F,z_High School,Home Maker,27.7427641,Commercial,18070,7,Pickup,no,20773,3,Yes,0,NA,Highly Urban/ Urban
1652,3172,0,58,1,0,0,Yes,0,z_No,M,z_High School,Student,50.95877983,Private,13140,1,Minivan,yes,5696,4,No,9,1,Highly Urban/ Urban
1653,15018.70253,0,52,0,11,41366.97172,No,198177.4049,Yes,M,z_High School,z_Blue Collar,7.021836653,Commercial,10840,1,Pickup,yes,0,0,No,2,8,Highly Urban/ Urban
1654,6059,0,47,0,14,19526.70135,No,134740.6413,z_No,z_F,z_High School,z_Blue Collar,50.02044204,Commercial,8150,1,z_SUV,no,23275,1,Yes,2,1,Highly Urban/ Urban
1655,1519.083848,0,38,1,9,19121.68337,Yes,0,z_No,M,z_High School,Professional,39.61043478,Commercial,5300,10,Pickup,yes,0,0,Yes,0,1,Highly Urban/ Urban
1656,5270,0,27,3,NA,0,Yes,0,z_No,z_F,Bachelors,Student,15.82179229,Commercial,14900,7,z_SUV,no,33611,1,Yes,4,8,Highly Urban/ Urban
1657,1911,0,49,0,0,0,No,0,z_No,z_F,Bachelors,Student,16.31277409,Commercial,8820,1,Pickup,no,29572,3,Yes,2,9,Highly Urban/ Urban
1658,7691.951748,0,46,0,8,30110.60305,No,164877.1626,z_No,M,<High School,z_Blue Collar,28.23812235,Private,3910,4,Minivan,yes,0,0,No,1,1,Highly Urban/ Urban
1659,4638,1,48,0,13,14522.10457,No,109990.3539,Yes,M,<High School,Clerical,29.09303158,Private,14940,6,Minivan,no,7310,3,No,8,9,z_Highly Rural/ Rural
1660,1756,0,33,1,9,26176.92087,Yes,113050.2773,z_No,M,z_High School,z_Blue Collar,33.35457707,Commercial,6780,10,Pickup,no,3469,3,No,5,7,Highly Urban/ Urban
1661,3128,0,42,1,11,44954.94854,No,161808.0218,Yes,M,Bachelors,Professional,29.8017503,Private,18790,13,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban
1663,5386,2,61,2,14,36610.91742,No,172981.6616,Yes,M,z_High School,Clerical,28.25113085,Private,8380,7,z_SUV,yes,1139,3,No,1,1,Highly Urban/ Urban
1664,2051,0,30,1,10,69357.28709,No,227851.6577,Yes,z_F,z_High School,z_Blue Collar,33.14746141,Commercial,11440,4,Sports Car,no,0,0,No,0,8,Highly Urban/ Urban
1665,6612,0,61,0,12,179535.6909,No,481374.6128,z_No,M,PhD,Doctor,45.44365743,Private,7600,1,z_SUV,no,0,0,No,0,19,Highly Urban/ Urban
1666,5724,1,43,3,17,32505.02365,No,162585.6889,Yes,z_F,<High School,z_Blue Collar,29.44818438,Commercial,3750,6,Sports Car,no,6714,1,No,11,1,Highly Urban/ Urban
1667,3347,0,45,1,9,24178.29356,No,115380.6585,Yes,z_F,<High School,Clerical,67.22486566,Private,19100,6,z_SUV,no,7727,3,Yes,2,1,Highly Urban/ Urban
1669,5381,1,37,2,0,NA,No,64065.94686,Yes,z_F,z_High School,Home Maker,34.98729396,Private,5390,1,z_SUV,no,4650,2,No,4,NA,Highly Urban/ Urban
1670,6076,1,42,2,14,34083.88384,No,121600.9995,Yes,M,<High School,Clerical,37.77132973,Private,4910,1,Pickup,no,0,0,No,1,NA,Highly Urban/ Urban
1674,4037,0,61,0,14,59689.67129,No,232226.724,Yes,z_F,PhD,Lawyer,44.1675148,Private,13570,10,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
1675,1620,1,42,3,12,106193.8331,Yes,0,z_No,z_F,Masters,,32.7879147,Commercial,18760,6,Pickup,no,0,0,No,0,8,Highly Urban/ Urban
1676,5216.14418,0,39,0,9,54959.95927,No,215876.1866,Yes,M,z_High School,z_Blue Collar,5,Commercial,10450,4,Pickup,no,0,0,No,2,5,Highly Urban/ Urban
1677,4174,0,35,2,7,50871.57376,No,190621.0868,Yes,z_F,z_High School,z_Blue Collar,46.40598017,Commercial,14980,6,z_SUV,no,35500,1,Yes,0,4,Highly Urban/ Urban
1678,3737,0,51,0,0,0,No,0,Yes,M,z_High School,Student,33.60683364,Commercial,26580,7,Panel Truck,yes,5921,5,No,0,1,Highly Urban/ Urban
1679,5139,0,53,0,12,35168.4333,No,175878.761,z_No,M,<High School,z_Blue Collar,41.19174518,Private,11250,1,Pickup,yes,5103,3,No,0,NA,Highly Urban/ Urban
1680,3351,0,54,0,6,52409.19696,No,212451.6493,z_No,M,Bachelors,Clerical,39.85346983,Private,12140,3,Pickup,yes,1986,4,No,2,7,Highly Urban/ Urban
1681,4440,0,36,0,10,39019.33822,No,182970.1223,Yes,z_F,z_High School,Professional,45.99685716,Private,14420,3,z_SUV,no,1414,1,No,0,NA,Highly Urban/ Urban
1682,4420,0,64,0,12,12290.73701,No,119620.5965,Yes,M,<High School,Clerical,33.3084817,Private,15280,1,z_SUV,no,6247,2,No,2,3,Highly Urban/ Urban
1683,2829,0,36,0,11,907.3734169,No,0,Yes,M,<High School,Student,43.24727854,Private,8160,1,Pickup,no,5386,1,No,4,5,Highly Urban/ Urban
1684,3693,1,42,4,15,9949.973393,No,0,Yes,z_F,z_High School,Student,37.37078593,Private,18800,8,Sports Car,no,7942,3,No,7,1,Highly Urban/ Urban
1685,2778,0,44,2,0,0,No,0,Yes,M,z_High School,Student,25.2302847,Private,15070,9,Minivan,yes,0,0,No,2,9,z_Highly Rural/ Rural
1687,3442,0,35,0,5,18004.48121,No,0,z_No,M,z_High School,Clerical,36.04820675,Private,15290,4,Minivan,yes,0,0,Yes,0,1,Highly Urban/ Urban
1689,4575,0,33,4,0,0,No,0,Yes,M,<High School,Student,5,Commercial,8700,4,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
1690,8199,0,25,1,11,3355.181496,Yes,0,z_No,M,Bachelors,Student,27.14213873,Commercial,10060,4,Pickup,yes,0,0,No,0,5,Highly Urban/ Urban
1691,7108,0,45,2,15,35441.47827,No,143568.6046,Yes,z_F,Masters,Lawyer,38.90349161,Private,6000,1,z_SUV,no,9611,2,No,6,15,Highly Urban/ Urban
1692,2379,0,54,0,6,55977.01719,No,0,z_No,M,Bachelors,Professional,45.24256571,Commercial,9790,1,Pickup,yes,6193,1,No,4,8,Highly Urban/ Urban
1693,4274,2,40,2,15,40015.33681,Yes,145020.5581,z_No,M,z_High School,z_Blue Collar,15.30971101,Commercial,25120,1,Panel Truck,no,0,0,No,2,1,Highly Urban/ Urban
1694,2953,0,44,0,0,0,No,115328.9655,Yes,z_F,z_High School,Home Maker,64.86732547,Private,5900,1,z_SUV,no,3218,1,No,7,7,Highly Urban/ Urban
1695,5499,0,39,0,11,23919.17717,No,0,z_No,z_F,<High School,Clerical,28.98250113,Private,5400,6,Sports Car,no,4031,1,No,4,6,Highly Urban/ Urban
1697,2217,0,50,0,9,71543.97433,No,0,z_No,M,z_High School,z_Blue Collar,35.57270294,Commercial,29900,4,Panel Truck,yes,10768,3,No,0,9,Highly Urban/ Urban
1698,10209,2,39,3,12,71303.76642,No,NA,Yes,z_F,Bachelors,Clerical,42.94615165,Commercial,7210,4,z_SUV,no,0,0,Yes,2,9,Highly Urban/ Urban
1699,2000,0,61,0,11,80152.94832,No,272445.1613,z_No,z_F,Masters,Manager,31.50698357,Private,16370,9,Sports Car,no,0,0,No,0,15,Highly Urban/ Urban
1700,3585,0,44,0,12,29914.19744,No,0,z_No,z_F,z_High School,z_Blue Collar,40.87456466,Commercial,5900,3,Sports Car,no,0,0,No,1,1,z_Highly Rural/ Rural
1702,5800,1,40,2,7,82565.37196,Yes,0,z_No,M,Bachelors,Professional,13.74231438,Commercial,26440,6,Panel Truck,yes,3699,3,No,0,18,Highly Urban/ Urban
1703,3854,0,19,0,5,3871.044425,No,76850.61606,Yes,z_F,z_High School,Manager,48.80735006,Private,3790,3,z_SUV,no,5194,3,No,8,5,Highly Urban/ Urban
1704,4873,0,49,0,8,3043.881028,No,0,z_No,z_F,z_High School,Student,64.59452432,Private,1800,6,Sports Car,no,0,0,No,4,NA,Highly Urban/ Urban
1705,4790,0,29,1,14,51724.06385,No,148689.3081,Yes,M,z_High School,Professional,44.7915027,Commercial,10330,7,Pickup,no,0,0,Yes,2,1,Highly Urban/ Urban
1706,1327.08461,1,44,1,15,NA,No,250379.5992,Yes,M,z_High School,z_Blue Collar,5,Commercial,17730,13,Van,no,6421,1,No,0,6,Highly Urban/ Urban
1709,5922,0,50,0,10,NA,No,NA,Yes,M,z_High School,Clerical,37.88024735,Private,3630,4,Minivan,no,3653,1,No,6,NA,Highly Urban/ Urban
1710,2149,0,40,1,0,0,Yes,0,z_No,z_F,Masters,Home Maker,31.53779797,Private,2750,3,z_SUV,no,39401,3,Yes,1,10,Highly Urban/ Urban
1711,3527,0,33,1,13,49120.50119,Yes,222341.574,z_No,M,z_High School,Professional,30.56717141,Commercial,12170,4,Pickup,no,3055,2,No,7,8,z_Highly Rural/ Rural
1712,3620,0,48,0,0,0,No,0,z_No,z_F,Bachelors,Home Maker,24.13981877,Private,1500,9,Sports Car,no,8567,2,No,9,8,Highly Urban/ Urban
1714,4212,0,41,0,13,39054.75577,No,173444.1769,Yes,M,<High School,z_Blue Collar,81.26863678,Commercial,26020,4,Panel Truck,no,1044,2,No,5,5,Highly Urban/ Urban
1716,3736,0,54,0,14,164419.7554,No,402031.2315,Yes,z_F,PhD,Lawyer,47.51550598,Private,1500,4,z_SUV,no,10878,1,No,2,21,Highly Urban/ Urban
1718,13769.62841,0,36,3,12,45589.57499,No,172745.0104,Yes,z_F,z_High School,Professional,9.28006425,Private,16650,3,z_SUV,no,0,0,No,0,5,Highly Urban/ Urban
1719,2663,0,50,0,0,0,No,122287.1529,Yes,M,<High School,Student,65.59839144,Private,1500,1,Minivan,yes,0,0,No,0,1,z_Highly Rural/ Rural
1720,5645,0,45,1,0,0,Yes,0,z_No,z_F,z_High School,Student,44.12302792,Private,1500,4,Sports Car,no,0,0,No,1,7,Highly Urban/ Urban
1722,2546,0,22,0,7,12300.87352,No,0,z_No,z_F,Bachelors,z_Blue Collar,49.16965042,Commercial,8770,6,Sports Car,yes,9232,3,No,11,14,Highly Urban/ Urban
1723,1125,0,55,0,10,54877.49292,No,0,z_No,M,Bachelors,Clerical,37.30384807,Commercial,42170,6,Panel Truck,yes,0,0,Yes,0,8,Highly Urban/ Urban
1726,2394,0,31,3,10,26605.84238,Yes,0,z_No,z_F,z_High School,Student,27.48466961,Commercial,10890,1,z_SUV,no,4044,2,No,0,9,Highly Urban/ Urban
1727,5401,1,43,1,9,NA,Yes,0,z_No,M,Bachelors,Professional,45.68125692,Private,12830,4,Minivan,no,1510,1,Yes,1,1,Highly Urban/ Urban
1728,2931,0,67,1,14,NA,No,219317.6302,Yes,z_F,z_High School,Professional,66.04602669,Private,14080,4,Sports Car,no,5898,3,No,3,1,Highly Urban/ Urban
1729,4009,0,43,0,9,53430.96263,No,0,z_No,z_F,Bachelors,Professional,5,Private,8050,3,z_SUV,no,4408,1,No,5,12,Highly Urban/ Urban
1732,7369,0,60,0,13,60431.94688,No,235069.8914,Yes,M,Bachelors,Professional,34.89535382,Private,18560,1,Minivan,yes,0,0,No,0,10,z_Highly Rural/ Rural
1733,5463,0,52,0,NA,NA,No,NA,z_No,M,Bachelors,Clerical,35.71783549,Commercial,22590,1,Panel Truck,yes,0,0,No,1,NA,Highly Urban/ Urban
1735,11212.86862,0,26,0,9,24722.20142,No,0,z_No,z_F,<High School,Clerical,28.40651659,Private,9420,6,z_SUV,no,0,0,No,1,4,Highly Urban/ Urban
1736,6880,1,38,2,12,14320.17226,Yes,77724.69073,z_No,z_F,z_High School,Home Maker,25.94379838,Private,23950,1,Minivan,no,3718,1,No,0,4,Highly Urban/ Urban
1737,4287,0,62,0,14,67112.08726,No,238759.1337,Yes,z_F,Bachelors,Professional,32.37895031,Private,18300,1,Sports Car,no,8363,1,No,7,1,Highly Urban/ Urban
1738,4586,0,60,2,NA,0,No,141088.28,Yes,z_F,z_High School,Home Maker,47.47578795,Private,7500,3,z_SUV,no,0,0,Yes,2,1,Highly Urban/ Urban
1739,3784,0,43,0,NA,0,No,84655.53291,Yes,M,z_High School,Student,35.59869428,Commercial,24520,1,Panel Truck,no,1119,1,No,8,NA,Highly Urban/ Urban
1741,56399.75387,0,44,2,15,16352.02931,No,134163.6382,Yes,z_F,z_High School,Home Maker,36.79485539,Private,9760,1,z_SUV,no,2316,1,No,0,1,Highly Urban/ Urban
1742,2386,0,60,0,10,16919.32846,No,116786.2705,z_No,z_F,z_High School,Clerical,24.19213252,Private,9190,9,z_SUV,no,0,0,No,0,NA,Highly Urban/ Urban
1743,10689.69917,0,45,2,15,20652.9753,No,140293.8129,Yes,z_F,<High School,Clerical,23.70871952,Commercial,20720,1,Pickup,no,0,0,No,0,6,Highly Urban/ Urban
1744,934,0,52,0,11,70197.54773,No,239210.4655,Yes,M,Bachelors,z_Blue Collar,41.13333688,Commercial,37810,6,Panel Truck,no,0,0,Yes,0,9,Highly Urban/ Urban
1745,1841,2,39,2,11,30289.54358,No,134575.6423,Yes,z_F,<High School,z_Blue Collar,20.11064606,Commercial,18270,3,Pickup,no,2787,3,No,3,1,Highly Urban/ Urban
1746,5324,0,47,0,15,57446.40845,No,205309.7935,Yes,M,z_High School,Professional,29.84732504,Commercial,25090,4,Panel Truck,no,0,0,No,1,7,Highly Urban/ Urban
1747,4913,0,38,2,0,0,Yes,93227.97551,z_No,z_F,<High School,Home Maker,50.67135622,Private,9750,8,z_SUV,no,11093,3,No,7,1,Highly Urban/ Urban
1751,4083,0,42,0,NA,56969.10712,No,252556.4555,Yes,M,Bachelors,Professional,18.14368939,Commercial,11400,1,Pickup,no,4512,3,No,5,10,Highly Urban/ Urban
1752,3459,1,44,2,16,165769.2035,No,414539.3147,Yes,M,PhD,,27.1005862,Commercial,44250,9,Panel Truck,yes,26121,4,Yes,8,11,Highly Urban/ Urban
1753,3091,0,39,2,17,23093.67921,No,140813.0604,Yes,z_F,z_High School,z_Blue Collar,27.37916869,Commercial,9310,4,Sports Car,no,4732,2,No,0,1,Highly Urban/ Urban
1754,3858,0,30,2,12,NA,No,160464.2112,Yes,M,<High School,Clerical,35.29418338,Private,6140,10,Minivan,yes,696,2,No,2,1,Highly Urban/ Urban
1755,5769,2,38,2,9,43476.46216,Yes,156267.4852,z_No,z_F,z_High School,z_Blue Collar,36.97254832,Commercial,5850,16,z_SUV,no,7145,2,No,0,1,Highly Urban/ Urban
1756,4392,0,40,1,9,90325.58396,Yes,0,z_No,M,Bachelors,z_Blue Collar,32.54448921,Commercial,19380,3,Van,yes,0,0,No,0,7,Highly Urban/ Urban
